"Story","Title","Result","Date","Stability","Duration (s)"
"LEX -> Desacoplamiento","Menu Estudiantes/Opcion Clasificacion estudiantes / Agregar Estudiante","PENDING","2020-08-28T10:45:56.611-05:00[America/Bogota]","0.0","13.48"
