"Story","Title","Result","Date","Stability","Duration (s)"
"LEX -> Desacoplamiento","Menu Estudiantes/Opcion Evaluacion estudiantes","ERROR","2020-08-28T10:29:37.249-05:00[America/Bogota]","0.0","312.66"
