"Story","Title","Result","Date","Stability","Duration (s)"
"LEX -> Desacoplamiento","Menu Estudiantes/Administracion notas aprobadas","SUCCESS","2020-08-28T10:34:50.309-05:00[America/Bogota]","0.0","24.34"
